Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 2: Texto 400kb,14648,0,1900,2006.9778347009842,45.93130500006737,7206.117739999854,451614.0,81.61553752891739,0.0,1900,2500,2800,3100,3600,4000,4600,4900,5900,6600,7200
,Aggregated,14648,0,1900,2006.9778347009842,45.93130500006737,7206.117739999854,451614.0,81.61553752891739,0.0,1900,2500,2800,3100,3600,4000,4600,4900,5900,6600,7200
