Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,4209,0,43,45.45065536755339,24.09349600020505,165.75072199975693,30512.0,23.48946777819242,0.0,43,48,51,54,61,69,79,87,120,170,170
GET,Cenário 2: Texto 400kb,4107,0,77,80.02402053858759,48.94936500022595,203.09654800075805,451614.0,22.920229072234797,0.0,77,83,87,90,100,110,130,140,180,200,200
GET,Cenário 3: Imagem 300kb,4131,0,42,44.64030056016385,23.547250999399694,149.89772000080848,30560.0,23.05416759128365,0.0,42,47,51,53,60,67,79,86,110,150,150
,Aggregated,12447,0,51,56.58950288487571,23.547250999399694,203.09654800075805,169474.33646661846,69.46386444171087,0.0,51,63,71,75,86,96,110,120,170,190,200
