Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 3: Imagem 300kb,19674,0,48,51.5264208759782,23.43553900027473,274.48978400025226,30560.0,109.68159169321113,0.0,48,53,57,60,71,85,110,120,200,240,270
,Aggregated,19674,0,48,51.5264208759782,23.43553900027473,274.48978400025226,30560.0,109.68159169321113,0.0,48,53,57,60,71,85,110,120,200,240,270
