Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,2491,0,110,135.93528638780242,70.83657800103538,478.6805940002523,30886.0,20.95734615389846,0.0,110,130,150,160,220,280,330,360,420,480,480
GET,Cenário 2: Texto 400kb,2504,0,140,166.63413679514252,93.6420559992257,1220.3664970002137,454429.0,21.066718092879064,0.0,140,160,180,200,260,310,370,400,570,1200,1200
GET,Cenário 3: Imagem 300kb,2487,0,110,137.6153340635345,66.67800700051885,1207.4408360003872,30757.0,20.923693249596738,0.0,110,130,150,170,220,270,340,380,560,1200,1200
,Aggregated,7482,0,130,146.76771087183465,66.67800700051885,1220.3664970002137,172590.20328789094,62.94775749637426,0.0,130,150,160,180,230,290,350,380,500,1200,1200
