Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 2: Texto 400kb,12013,0,120,138.939257153499,49.34434400001919,695.7125889998679,451614.0,66.98507339854838,0.0,120,140,160,180,220,270,330,370,540,660,700
,Aggregated,12013,0,120,138.939257153499,49.34434400001919,695.7125889998679,451614.0,66.98507339854838,0.0,120,140,160,180,220,270,330,370,540,660,700
