Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 2: Texto 400kb,15313,2250,1700,1822.5663739735542,9.058533000370517,8405.704076000347,385645.3459152354,85.2683764363328,12.528821718915223,1700,2400,2800,3000,3600,4100,4600,5100,6700,8000,8400
,Aggregated,15313,2250,1700,1822.5663739735542,9.058533000370517,8405.704076000347,385645.3459152354,85.2683764363328,12.528821718915223,1700,2400,2800,3000,3600,4100,4600,5100,6700,8000,8400
