Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,6823,0,730,776.0964398658955,23.649255000236735,3620.338896999783,30512.0,37.944391860462304,0.0,730,990,1100,1200,1500,1700,1900,2100,2600,3600,3600
GET,Cenário 2: Texto 400kb,6675,0,1200,1322.9221615342383,47.82854399945791,4580.006045000118,451614.0,37.12132722681898,0.0,1200,1700,2000,2200,2600,2900,3200,3400,4100,4600,4600
GET,Cenário 3: Imagem 300kb,6681,0,730,768.8386962890412,25.053921000107948,2853.8381999997,30560.0,37.154694711966684,0.0,730,980,1100,1200,1500,1700,1900,2100,2600,2900,2900
,Aggregated,20179,0,840,954.5776682369295,23.649255000236735,4580.006045000118,169823.98463749443,112.22041379924796,0.0,840,1100,1300,1500,1900,2400,2800,3100,3700,4300,4600
