Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,4169,0,44,46.53061469561966,24.18379799973991,212.8010549999999,30512.0,23.248969352242746,0.0,44,49,52,54,64,73,84,94,130,210,210
GET,Cenário 2: Texto 400kb,4108,0,77,81.29138958349247,49.133892999634554,344.0455740001198,451614.0,22.908794938597552,0.0,77,84,89,92,110,120,130,150,260,340,340
GET,Cenário 3: Imagem 300kb,4214,0,43,45.688340135258386,23.594675999902393,295.01222499993673,30560.0,23.499917690177725,0.0,43,47,51,54,62,72,85,96,190,300,300
,Aggregated,12491,0,51,57.67847461412227,23.594675999902393,344.0455740001198,169018.86798494917,69.65768198101803,0.0,51,65,72,76,87,99,120,130,200,330,340
