Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,27531,0,110,172.88491653434346,22.613012999954663,1413.6487690000195,30512.0,153.72148821715186,0.0,110,170,210,250,370,520,740,850,1100,1400,1400
,Aggregated,27531,0,110,172.88491653434346,22.613012999954663,1413.6487690000195,30512.0,153.72148821715186,0.0,110,170,210,250,370,520,740,850,1100,1400,1400
