Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,12612,0,35,41.556452228512455,21.95815500004983,436.38125100000025,30512.0,70.34026517415796,0.0,35,40,44,48,60,78,110,140,240,410,440
,Aggregated,12612,0,35,41.556452228512455,21.95815500004983,436.38125100000025,30512.0,70.34026517415796,0.0,35,40,44,48,60,78,110,140,240,410,440
