Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,19778,0,49,52.104988472595785,22.85545999995975,289.45240699999886,30512.0,110.12032379732373,0.0,49,54,58,61,72,85,100,110,160,200,290
,Aggregated,19778,0,49,52.104988472595785,22.85545999995975,289.45240699999886,30512.0,110.12032379732373,0.0,49,54,58,61,72,85,100,110,160,200,290
