Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,19710,0,49,53.37741122338818,23.866530999839597,526.2022919996525,30512.0,109.83889138682645,0.0,49,54,58,62,73,88,110,140,300,500,530
,Aggregated,19710,0,49,53.37741122338818,23.866530999839597,526.2022919996525,30512.0,109.83889138682645,0.0,49,54,58,62,73,88,110,140,300,500,530
