Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,12633,0,35,37.8432222388957,22.711034000167274,256.1737660007566,30512.0,70.52296621706715,0.0,35,39,42,44,50,58,68,75,100,120,260
,Aggregated,12633,0,35,37.8432222388957,22.711034000167274,256.1737660007566,30512.0,70.52296621706715,0.0,35,39,42,44,50,58,68,75,100,120,260
