Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 3: Imagem 300kb,12655,0,35,37.17576410367492,22.423024000090663,113.35581899993485,30560.0,70.68760526856657,0.0,35,38,41,43,49,56,64,70,95,110,110
,Aggregated,12655,0,35,37.17576410367492,22.423024000090663,113.35581899993485,30560.0,70.68760526856657,0.0,35,38,41,43,49,56,64,70,95,110,110
