Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 3: Imagem 300kb,19778,0,48,50.93264266502926,23.634717999811983,319.24240299986195,30560.0,110.23094282554429,0.0,48,53,56,59,69,81,100,120,190,300,320
,Aggregated,19778,0,48,50.93264266502926,23.634717999811983,319.24240299986195,30560.0,110.23094282554429,0.0,48,53,56,59,69,81,100,120,190,300,320
