Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 2: Texto 400kb,12015,0,110,129.95202895880163,47.522044999823265,639.7367689996827,451614.0,67.15304749710917,0.0,110,130,150,160,200,240,300,350,530,620,640
,Aggregated,12015,0,110,129.95202895880163,47.522044999823265,639.7367689996827,451614.0,67.15304749710917,0.0,110,130,150,160,200,240,300,350,530,620,640
