Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,26260,0,210,282.38366499718,23.907569000130025,1529.9610389997724,30512.0,146.46365382062362,0.0,210,320,400,460,610,720,850,930,1200,1300,1500
,Aggregated,26260,0,210,282.38366499718,23.907569000130025,1529.9610389997724,30512.0,146.46365382062362,0.0,210,320,400,460,610,720,850,930,1200,1300,1500
