Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Cenário 1: Imagem 1MB,19726,0,49,51.82036762237881,23.38624100002562,240.77898199993797,30512.0,109.92039996950861,0.0,49,53,57,60,70,84,100,120,190,230,240
,Aggregated,19726,0,49,51.82036762237881,23.38624100002562,240.77898199993797,30512.0,109.92039996950861,0.0,49,53,57,60,70,84,100,120,190,230,240
